"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2018-06-19","23:54:54","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","16%","20,2","","Opened","3,713","0","Safe","Windy","6,0",
"2018-06-19","23:55:04","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","16%","20,1","","Opened","3,713","0","Safe","Windy","6,8",
"2018-06-19","23:55:14","Clear","Dry","Dark","-16,0","15,7","2688","57232","15,7","16%","19,9","","Opened","3,713","0","Safe","Windy","6,7",
"2018-06-19","23:55:24","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","16%","19,9","Heating UP","Opened","3,713","0","Safe","Windy","6,2",
"2018-06-19","23:55:34","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","19,9","","Opened","3,713","0","Safe","Windy","6,2",
"2018-06-19","23:55:44","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,758","0","Safe","Windy","6,2",
"2018-06-19","23:55:54","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Windy","6,3",
"2018-06-19","23:56:04","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,712","0","Safe","Windy","6,0",
"2018-06-19","23:56:14","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Windy","5,2",
"2018-06-19","23:56:24","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Calm","5,0",
"2018-06-19","23:56:34","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","19,9","","Opened","3,712","0","Safe","Calm","5,0",
"2018-06-19","23:56:44","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,0","","Opened","3,760","0","Safe","Calm","4,8",
"2018-06-19","23:56:54","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","17%","19,9","","Opened","3,712","0","Safe","Calm","5,0",
"2018-06-19","23:57:04","Clear","Dry","Dark","-16,1","15,7","2689","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Calm","4,7",
"2018-06-19","23:57:14","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","17%","20,1","","Opened","3,713","0","Safe","Calm","4,3",
"2018-06-19","23:57:24","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,1","","Opened","3,714","0","Safe","Calm","3,7",
"2018-06-19","23:57:34","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,1","","Opened","3,713","0","Safe","Calm","3,5",
"2018-06-19","23:57:44","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,0","","Opened","3,760","0","Safe","Calm","4,2",
"2018-06-19","23:57:54","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,1","","Opened","3,713","0","Safe","Calm","4,0",
"2018-06-19","23:58:04","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,1","","Opened","3,712","0","Safe","Calm","4,3",
"2018-06-19","23:58:14","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Calm","5,0",
"2018-06-19","23:58:24","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,1","","Opened","3,713","0","Safe","Windy","5,2",
"2018-06-19","23:58:34","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,1","","Opened","3,714","0","Safe","Windy","5,2",
"2018-06-19","23:58:44","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,760","0","Safe","Windy","5,7",
"2018-06-19","23:58:54","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Windy","6,5",
"2018-06-19","23:59:04","Clear","Dry","Dark","-16,0","15,7","2688","57232","15,7","17%","19,9","","Opened","3,713","0","Safe","Windy","6,8",
"2018-06-19","23:59:14","Clear","Dry","Dark","-16,0","15,7","2688","57232","15,7","17%","19,9","","Opened","3,712","0","Safe","Windy","7,0",
"2018-06-19","23:59:24","Clear","Dry","Dark","-16,0","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Windy","7,5",
"2018-06-19","23:59:34","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,1","","Opened","3,712","0","Safe","Windy","7,0",
"2018-06-19","23:59:44","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,2","","Opened","3,759","0","Safe","Windy","5,5",
"2018-06-19","23:59:54","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","17%","20,2","","Opened","3,713","0","Safe","Calm","4,0",
"2018-06-20","00:00:04","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,3","","Opened","3,713","0","Safe","Calm","3,0",
"2018-06-20","00:00:14","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,3","","Opened","3,713","0","Safe","Calm","2,0",
"2018-06-20","00:00:24","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","17%","20,3","","Opened","3,711","0","Safe","Calm","1,5",
"2018-06-20","00:00:34","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","17%","20,3","","Opened","3,714","0","Safe","Calm","1,5",
"2018-06-20","00:00:44","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,3","","Opened","3,760","0","Safe","Calm","2,0",
"2018-06-20","00:00:54","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,2","","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-20","00:01:04","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,2","","Opened","3,713","0","Safe","Calm","3,0",
"2018-06-20","00:01:14","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,2","","Opened","3,712","0","Safe","Calm","4,0",
"2018-06-20","00:01:24","Clear","Dry","Dark","-16,4","15,6","2688","57232","15,6","17%","20,2","","Opened","3,713","0","Safe","Calm","4,3",
"2018-06-20","00:01:34","Clear","Dry","Dark","-16,1","15,6","2688","57232","15,6","17%","20,2","","Opened","3,713","0","Safe","Windy","5,2",
"2018-06-20","00:01:44","Clear","Dry","Dark","-16,1","15,6","2688","57232","15,6","17%","20,1","","Opened","3,761","0","Safe","Windy","6,0",
"2018-06-20","00:01:54","Clear","Dry","Dark","-16,0","15,6","2688","57232","15,6","17%","20,0","","Opened","3,713","0","Safe","Windy","6,3",
"2018-06-20","00:02:04","Clear","Dry","Dark","-16,2","15,6","2688","57232","15,6","17%","20,1","","Opened","3,713","0","Safe","Windy","6,0",
"2018-06-20","00:02:14","Clear","Dry","Dark","-16,1","15,6","2688","57232","15,6","17%","20,1","","Opened","3,712","0","Safe","Windy","6,0",
"2018-06-20","00:02:24","Clear","Dry","Dark","-16,1","15,6","2688","57232","15,6","17%","20,0","","Opened","3,712","0","Safe","Windy","6,5",
"2018-06-20","00:02:34","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","20,0","","Opened","3,713","0","Safe","Windy","6,2",
"2018-06-20","00:02:45","Clear","Dry","Dark","-15,9","15,7","2688","57232","15,7","17%","19,9","","Opened","3,759","0","Safe","Windy","6,2",
"2018-06-20","00:02:54","Clear","Dry","Dark","-15,9","15,7","2688","57232","15,7","17%","19,9","","Opened","3,714","0","Safe","Windy","6,8",
"2018-06-20","00:03:04","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","17%","19,8","Heating UP","Opened","3,712","0","Safe","Windy","7,5",
"2018-06-20","00:03:15","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","18%","19,9","","Opened","3,712","0","Safe","Windy","7,2",
"2018-06-20","00:03:25","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","18%","19,9","","Opened","3,713","0","Safe","Windy","7,2",
"2018-06-20","00:03:35","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","18%","20,0","","Opened","3,712","0","Safe","Windy","8,0",
"2018-06-20","00:03:45","Clear","Dry","Dark","-15,9","15,7","2688","57232","15,7","18%","19,8","Heating UP","Opened","3,760","0","Safe","Windy","8,8",
"2018-06-20","00:03:55","Clear","Dry","Dark","-15,7","15,8","2688","57232","15,8","19%","19,7","Heating UP","Opened","3,713","0","Safe","Windy","9,0",
"2018-06-20","00:04:05","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","21%","19,9","","Opened","3,698","0","Safe","Windy","9,0",
"2018-06-20","00:04:15","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","21%","20,0","","Opened","3,713","0","Safe","Windy","9,3",
"2018-06-20","00:04:25","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","21%","20,2","","Opened","3,712","0","Safe","Windy","8,8",
"2018-06-20","00:04:35","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","21%","20,4","","Opened","3,713","0","Safe","Windy","7,5",
"2018-06-20","00:04:45","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","21%","20,5","","Opened","3,760","0","Safe","Windy","6,3",
"2018-06-20","00:04:55","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","21%","20,4","","Opened","3,712","0","Safe","Windy","6,0",
"2018-06-20","00:05:05","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","21%","20,5","","Opened","3,713","0","Safe","Windy","5,5",
"2018-06-20","00:05:15","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","21%","20,6","Heating DOWN","Opened","3,714","0","Safe","Windy","5,5",
"2018-06-20","00:05:25","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","20%","20,5","","Opened","3,713","0","Safe","Windy","6,2",
"2018-06-20","00:05:35","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","20%","20,6","Heating DOWN","Opened","3,712","0","Safe","Windy","6,5",
"2018-06-20","00:05:45","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","19%","20,6","Heating DOWN","Opened","3,759","0","Safe","Windy","6,2",
"2018-06-20","00:05:55","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","18%","20,7","Heating DOWN","Opened","3,714","0","Safe","Windy","5,2",
"2018-06-20","00:06:05","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","17%","20,6","","Opened","3,713","0","Safe","Calm","4,7",
"2018-06-20","00:06:15","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","20,6","Heating DOWN","Opened","3,713","0","Safe","Calm","4,7",
"2018-06-20","00:06:25","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","16%","20,5","","Opened","3,714","0","Safe","Calm","4,2",
"2018-06-20","00:06:35","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","16%","20,4","","Opened","3,713","0","Safe","Calm","4,0",
"2018-06-20","00:06:45","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","16%","20,5","Heating DOWN","Opened","3,759","0","Safe","Calm","3,3",
"2018-06-20","00:06:55","Clear","Dry","Dark","-16,4","15,7","2688","57232","15,7","15%","20,5","Heating DOWN","Opened","3,712","0","Safe","Calm","3,0",
"2018-06-20","00:07:05","Clear","Dry","Dark","-16,5","15,7","2688","57232","15,7","14%","20,5","Heating DOWN","Opened","3,714","0","Safe","Calm","2,7",
"2018-06-20","00:07:15","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","20,3","","Opened","3,713","0","Safe","Calm","2,0",
"2018-06-20","00:07:25","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","13%","20,1","","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-20","00:07:35","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","20,0","","Opened","3,714","0","Safe","Calm","2,3",
"2018-06-20","00:07:45","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","19,9","","Opened","3,760","0","Safe","Calm","2,5",
"2018-06-20","00:07:55","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","19,9","","Opened","3,713","0","Safe","Calm","3,2",
"2018-06-20","00:08:05","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","13%","19,7","Heating UP","Opened","3,713","0","Safe","Calm","3,8",
"2018-06-20","00:08:15","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","14%","19,7","Heating UP","Opened","3,714","0","Safe","Calm","3,7",
"2018-06-20","00:08:25","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","15%","19,7","Heating UP","Opened","3,713","0","Safe","Calm","3,2",
"2018-06-20","00:08:35","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","16%","19,7","Heating UP","Opened","3,712","0","Safe","Calm","3,7",
"2018-06-20","00:08:45","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","17%","19,7","Heating UP","Opened","3,761","0","Safe","Calm","5,0",
"2018-06-20","00:08:55","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","18%","19,6","Heating UP","Opened","3,713","0","Safe","Windy","5,8",
"2018-06-20","00:09:05","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","20%","19,7","","Opened","3,713","0","Safe","Windy","6,7",
"2018-06-20","00:09:15","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","20%","19,6","Heating UP","Opened","3,713","0","Safe","Windy","7,7",
"2018-06-20","00:09:25","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","22%","19,8","","Opened","3,714","0","Safe","Windy","7,7",
"2018-06-20","00:09:35","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","22%","20,0","","Opened","3,713","0","Safe","Windy","7,7",
"2018-06-20","00:09:45","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","22%","20,1","","Opened","3,758","0","Safe","Windy","7,2",
"2018-06-20","00:09:55","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","22%","20,1","","Opened","3,714","0","Safe","Windy","7,0",
"2018-06-20","00:10:05","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","22%","20,2","","Opened","3,713","0","Safe","Windy","6,3",
"2018-06-20","00:10:15","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","22%","20,4","","Opened","3,713","0","Safe","Windy","5,5",
"2018-06-20","00:10:25","Clear","Dry","Dark","-16,4","15,7","2688","57232","15,7","22%","20,5","Heating DOWN","Opened","3,713","0","Safe","Windy","5,5",
"2018-06-20","00:10:35","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","21%","20,5","Heating DOWN","Opened","3,713","0","Safe","Windy","5,8",
"2018-06-20","00:10:45","Clear","Dry","Dark","-16,1","15,7","2688","57232","15,7","20%","20,4","","Opened","3,759","0","Safe","Windy","6,2",
"2018-06-20","00:10:55","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","20%","20,4","","Opened","3,712","0","Safe","Windy","6,2",
"2018-06-20","00:11:05","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","20%","20,4","","Opened","3,714","0","Safe","Windy","6,7",
"2018-06-20","00:11:15","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","20%","20,3","","Opened","3,713","0","Safe","Windy","7,3",
"2018-06-20","00:11:25","Clear","Dry","Dark","-16,1","15,8","2688","57232","15,8","20%","20,3","","Opened","3,712","0","Safe","Windy","7,7",
"2018-06-20","00:11:35","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","20%","20,4","","Opened","3,713","0","Safe","Windy","7,5",
"2018-06-20","00:11:45","Clear","Dry","Dark","-16,4","15,8","2688","57232","15,8","20%","20,5","","Opened","3,760","0","Safe","Windy","6,7",
"2018-06-20","00:11:55","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","20%","20,5","","Opened","3,713","0","Safe","Windy","6,0",
"2018-06-20","00:12:05","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","20%","20,5","","Opened","3,712","0","Safe","Windy","5,7",
"2018-06-20","00:12:15","Clear","Dry","Dark","-16,4","15,8","2688","57232","15,8","20%","20,5","","Opened","3,713","0","Safe","Windy","6,0",
"2018-06-20","00:12:25","Clear","Dry","Dark","-16,4","15,8","2688","57232","15,8","20%","20,5","","Opened","3,713","0","Safe","Windy","6,3",
"2018-06-20","00:12:35","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","20%","20,5","","Opened","3,713","0","Safe","Windy","6,8",
"2018-06-20","00:12:45","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","20%","20,4","","Opened","3,760","0","Safe","Windy","7,2",
"2018-06-20","00:12:55","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","20%","20,4","","Opened","3,713","0","Safe","Windy","8,2",
"2018-06-20","00:13:05","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","20%","20,3","","Opened","3,712","0","Safe","Windy","8,7",
"2018-06-20","00:13:15","Clear","Dry","Dark","-16,4","15,8","2688","57232","15,8","20%","20,3","","Opened","3,712","0","Safe","Windy","8,0",
"2018-06-20","00:13:25","Clear","Dry","Dark","-16,4","15,8","2688","57232","15,8","20%","20,4","","Opened","3,714","0","Safe","Windy","7,5",
"2018-06-20","00:13:35","Clear","Dry","Dark","-16,3","15,8","2688","57232","15,8","20%","20,5","","Opened","3,712","0","Safe","Windy","6,3",
"2018-06-20","00:13:45","Clear","Dry","Dark","-16,5","15,8","2688","57232","15,8","20%","20,6","Heating DOWN","Opened","3,759","0","Safe","Windy","5,7",
"2018-06-20","00:13:55","Clear","Dry","Dark","-16,5","15,8","2688","57232","15,8","19%","20,7","Heating DOWN","Opened","3,713","0","Safe","Calm","4,2",
"2018-06-20","00:14:05","Clear","Dry","Dark","-16,2","15,8","2688","57232","15,8","18%","20,7","Heating DOWN","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-20","00:14:15","Clear","Dry","Dark","-16,5","15,8","2688","57232","15,8","17%","20,7","Heating DOWN","Opened","3,713","0","Safe","Calm","2,3",
"2018-06-20","00:14:25","Clear","Dry","Dark","-16,5","15,8","2688","57232","15,8","16%","20,7","Heating DOWN","Opened","3,711","0","Safe","Calm","2,5",
"2018-06-20","00:14:35","Clear","Dry","Dark","-16,4","15,7","2688","57232","15,7","15%","20,5","","Opened","3,714","0","Safe","Calm","3,0",
"2018-06-20","00:14:45","Clear","Dry","Dark","-16,5","15,7","2688","57232","15,7","15%","20,5","Heating DOWN","Opened","3,760","0","Safe","Calm","3,0",
"2018-06-20","00:14:55","Clear","Dry","Dark","-16,6","15,7","2688","57232","15,7","14%","20,5","Heating DOWN","Opened","3,712","0","Safe","Calm","3,7",
"2018-06-20","00:15:05","Clear","Dry","Dark","-16,2","15,7","2688","57232","15,7","13%","20,2","","Opened","3,712","0","Safe","Calm","4,3",
"2018-06-20","00:15:15","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","20,1","","Opened","3,713","0","Safe","Calm","4,8",
"2018-06-20","00:15:25","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","20,0","","Opened","3,714","0","Safe","Calm","4,5",
"2018-06-20","00:15:35","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","19,9","","Opened","3,712","0","Safe","Calm","3,8",
"2018-06-20","00:15:45","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","19,9","","Opened","3,759","0","Safe","Calm","3,7",
"2018-06-20","00:15:55","Clear","Dry","Dark","-16,3","15,7","2688","57232","15,7","13%","19,9","","Opened","3,713","0","Safe","Calm","3,3",
"2018-06-20","00:16:05","Clear","Dry","Dark","-16,4","15,7","2688","57232","15,7","13%","19,8","Heating UP","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-20","00:16:15","Clear","Dry","Dark","-16,5","15,7","2688","57232","15,7","14%","19,8","Heating UP","Opened","3,712","0","Safe","Calm","2,2",
"2018-06-20","00:16:25","Clear","Dry","Dark","-16,4","15,6","2688","57232","15,6","15%","19,9","","Opened","3,713","0","Safe","Calm","1,7",
"2018-06-20","00:16:35","Clear","Dry","Dark","-16,2","15,6","2688","57232","15,6","15%","19,7","Heating UP","Opened","3,714","0","Safe","Calm","2,8",
"2018-06-20","00:16:45","Clear","Dry","Dark","-16,2","15,6","2688","57232","15,6","16%","19,6","Heating UP","Opened","3,759","0","Safe","Calm","3,7",
"2018-06-20","00:16:55","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","17%","19,7","","Opened","3,713","0","Safe","Calm","4,2",
"2018-06-20","00:17:05","Clear","Dry","Dark","-16,4","15,6","2688","57232","15,6","17%","19,7","Heating UP","Opened","3,713","0","Safe","Calm","4,8",
"2018-06-20","00:17:15","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","18%","19,7","Heating UP","Opened","3,712","0","Safe","Windy","5,2",
"2018-06-20","00:17:25","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","19%","19,8","","Opened","3,712","0","Safe","Windy","5,5",
"2018-06-20","00:17:35","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","19%","20,0","","Opened","3,713","0","Safe","Calm","4,2",
"2018-06-20","00:17:45","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","19%","20,1","","Opened","3,760","0","Safe","Calm","3,7",
"2018-06-20","00:17:55","Clear","Dry","Dark","-16,6","15,6","2688","57232","15,6","19%","20,2","","Opened","3,712","0","Safe","Calm","3,0",
"2018-06-20","00:18:05","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","19%","20,3","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-20","00:18:15","Clear","Dry","Dark","-16,6","15,6","2688","57232","15,6","19%","20,5","Heating DOWN","Opened","3,713","0","Safe","Calm","1,7",
"2018-06-20","00:18:25","Clear","Dry","Dark","-16,2","15,6","2688","57232","15,6","18%","20,2","","Opened","3,713","0","Safe","Calm","2,5",
"2018-06-20","00:18:35","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","18%","20,2","","Opened","3,712","0","Safe","Calm","3,8",
"2018-06-20","00:18:45","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","18%","20,1","","Opened","3,760","0","Safe","Calm","4,5",
"2018-06-20","00:18:55","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","18%","19,9","","Opened","3,714","0","Safe","Windy","5,2",
"2018-06-20","00:19:05","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","18%","19,9","","Opened","3,712","0","Safe","Windy","6,0",
"2018-06-20","00:19:15","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","18%","19,9","","Opened","3,713","0","Safe","Windy","7,0",
"2018-06-20","00:19:25","Clear","Dry","Dark","-16,4","15,6","2688","57232","15,6","18%","19,9","","Opened","3,713","0","Safe","Windy","6,7",
"2018-06-20","00:19:35","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","18%","19,9","","Opened","3,713","0","Safe","Windy","5,8",
"2018-06-20","00:19:46","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","18%","19,9","","Opened","3,761","0","Safe","Windy","5,2",
"2018-06-20","00:19:55","Clear","Dry","Dark","-16,6","15,6","2688","57232","15,6","18%","20,1","","Opened","3,713","0","Safe","Calm","4,8",
"2018-06-20","00:20:05","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","18%","20,1","","Opened","3,713","0","Safe","Calm","4,3",
"2018-06-20","00:20:16","Clear","Dry","Dark","-16,8","15,6","2688","57232","15,6","18%","20,1","","Opened","3,713","0","Safe","Calm","3,7",
"2018-06-20","00:20:26","Clear","Dry","Dark","-16,7","15,6","2688","57232","15,6","18%","20,2","","Opened","3,712","0","Safe","Calm","2,8",
"2018-06-20","00:20:36","Clear","Dry","Dark","-16,7","15,6","2688","57232","15,6","18%","20,3","","Opened","3,712","0","Safe","Calm","2,3",
"2018-06-20","00:20:46","Clear","Dry","Dark","-16,7","15,5","2688","57232","15,5","18%","20,4","Heating DOWN","Opened","3,760","0","Safe","Calm","1,8",
"2018-06-20","00:20:56","Clear","Dry","Dark","-16,8","15,5","2688","57232","15,5","17%","20,5","Heating DOWN","Opened","3,713","0","Safe","Calm","1,2",
"2018-06-20","00:21:06","Clear","Dry","Dark","-16,6","15,5","2688","57232","15,5","15%","20,5","Heating DOWN","Opened","3,712","0","Safe","Calm","0,7",
"2018-06-20","00:21:16","Clear","Dry","Dark","-16,6","15,5","2688","57232","15,5","13%","20,3","","Opened","3,713","0","Safe","Calm","0,7",
"2018-06-20","00:21:26","Clear","Dry","Dark","-16,3","15,5","2688","57232","15,5","13%","20,1","","Opened","3,712","0","Safe","Calm","2,0",
"2018-06-20","00:21:36","Clear","Dry","Dark","-16,6","15,5","2688","57232","15,5","13%","19,8","","Opened","3,713","0","Safe","Calm","2,8",
"2018-06-20","00:21:46","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","13%","19,7","","Opened","3,759","0","Safe","Calm","4,2",
"2018-06-20","00:21:56","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","13%","19,5","Heating UP","Opened","3,713","0","Safe","Windy","5,8",
"2018-06-20","00:22:06","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","14%","19,4","Heating UP","Opened","3,714","0","Safe","Windy","6,8",
"2018-06-20","00:22:16","Clear","Dry","Dark","-16,5","15,5","2688","57232","15,5","16%","19,5","","Opened","3,712","0","Safe","Windy","7,0",
"2018-06-20","00:22:26","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","16%","19,5","Heating UP","Opened","3,713","0","Safe","Windy","6,3",
"2018-06-20","00:22:36","Clear","Dry","Dark","-16,3","15,5","2688","57232","15,5","17%","19,4","Heating UP","Opened","3,713","0","Safe","Windy","6,5",
"2018-06-20","00:22:46","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","19%","19,5","","Opened","3,760","0","Safe","Windy","6,0",
"2018-06-20","00:22:56","Clear","Dry","Dark","-16,5","15,5","2688","57232","15,5","19%","19,6","","Opened","3,713","0","Safe","Calm","4,8",
"2018-06-20","00:23:06","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","19%","19,7","","Opened","3,713","0","Safe","Calm","4,7",
"2018-06-20","00:23:16","Clear","Dry","Dark","-16,5","15,5","2688","57232","15,5","19%","19,8","","Opened","3,712","0","Safe","Calm","4,8",
"2018-06-20","00:23:26","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","19%","19,8","","Opened","3,712","0","Safe","Calm","5,0",
"2018-06-20","00:23:36","Clear","Dry","Dark","-16,4","15,6","2688","57232","15,6","19%","19,8","","Opened","3,713","0","Safe","Windy","5,2",
"2018-06-20","00:23:46","Clear","Dry","Dark","-16,4","15,5","2688","57232","15,5","19%","19,8","","Opened","3,759","0","Safe","Windy","5,7",
"2018-06-20","00:23:56","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","19%","19,8","","Opened","3,713","0","Safe","Windy","6,5",
"2018-06-20","00:24:06","Clear","Dry","Dark","-16,3","15,6","2688","57232","15,6","19%","19,8","","Opened","3,713","0","Safe","Windy","6,8",
"2018-06-20","00:24:16","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","19%","19,8","","Opened","3,713","0","Safe","Windy","7,3",
"2018-06-20","00:24:26","Clear","Dry","Dark","-16,6","15,6","2688","57232","15,6","19%","19,8","","Opened","3,713","0","Safe","Windy","7,0",
"2018-06-20","00:24:36","Clear","Dry","Dark","-16,5","15,6","2688","57232","15,6","19%","20,0","","Opened","3,711","0","Safe","Windy","6,5",
